"FULL_Charge","FULL_AcidicMolPerc","FULL_AURR980107","FULL_DAYM780201","FULL_GEOR030101","FULL_OOBM850104","NT_EFC195","AS_MeanAmphiMoment","AS_DAYM780201","AS_FUKS010112","CT_RACS820104","CLASS"
6,5.797,0.998,78.594,0.997,-2.344,0,0.518,79.389,5.646,1.172,0
2.5,2.326,1.029,80.349,1.014,-2.642,0,0.394,85.222,4.711,1.061,0
-2,22.222,1.184,84.722,0.996,-1.679,0,0.16,84.722,4.978,1.193,0
0,8,1.009,72.72,1.027,-2.174,0,0.27,71.222,5.608,1.29,0
-3,21.053,1.051,93.579,0.985,-2.109,0,0.172,93.222,5.993,1.282,0
1.5,0,0.948,71.154,1.005,-3.112,0,0.205,71.154,5.6,1.174,0
0,14.13,0.955,76.5,0.989,-2.306,0,0.296,81.778,6.602,1.176,0
-2,14.815,1.047,81.556,0.995,-2.082,0,0.31,87.889,6.205,1.194,0
2,0,1.146,83.231,1.021,0.403,0,0.08,83.231,5.367,1.153,0
0.5,9.639,1.054,77.627,0.996,-2.258,0,0.318,72,5.182,1.156,0
0,13.514,0.964,68.946,0.97,-1.375,0,0.466,72.667,5.74,1.246,0
3,11.111,0.943,76.944,1.018,-1.516,0,0.654,74.333,6.708,1.383,0
-4,19.444,1.116,78.222,0.998,-1.123,0,0.626,76.722,6.275,1.195,0
1,5.882,0.912,85.471,0.987,-0.796,0,0.244,85.471,5.248,1.266,0
-1,16.667,0.983,76.333,1.001,-2.397,0,0.358,76.333,6.149,1.251,0
4.5,3.448,0.994,81.069,1.022,-2.259,0,0.286,83.611,5.664,1.276,0
2,10.526,0.899,68.684,0.981,-2.512,0,0.236,69.389,4.74,1.769,0
4.5,2.703,0.928,74.27,1.032,-2.275,0,0.362,69.889,6.434,1.38,0
0,0,1.018,84.583,0.99,-2.315,0,0.087,84.583,6.046,1.124,0
-2,17.647,1.146,74.235,1.018,0.662,0,0.405,74.235,5.855,1.131,0
2,8.889,1.013,85.444,0.998,-1.817,0,0.524,76.278,6.037,1.089,0
6.5,0,0.81,92.9,0.959,-3.283,0,0.575,93.444,5.616,1.207,0
1,10.526,0.967,70.474,1.012,-2.343,0,0.713,71.278,5.834,1.302,0
-4,22.727,1.208,75.727,1.01,-1.41,0,0.982,70.111,5.173,1.048,0
-7,19.444,1.089,77.458,0.991,-1.501,0,1.128,76.667,6.266,1.154,0
1,7.692,0.907,61.923,1.023,-2.884,0,1.272,61.923,7.444,1.072,0
2,5.714,0.956,66.771,1.018,-2.046,0,0.872,69.833,5.747,1.364,0
5,12.5,1.024,70.719,1.013,-3.482,0,1.085,73.778,6.33,1.035,0
-1,16.129,1.036,73.839,1.016,-0.173,0,1.321,71.111,4.637,1.396,0
-3,16.667,1.055,75.762,0.997,-1.85,0,1.404,76.833,6.128,1.084,0
-1.5,13.333,1.035,82.333,1.044,-0.539,0,1.603,82.333,5.515,1.132,0
-2,13.043,1.063,80,0.96,-2.914,0,1.177,76.278,6.162,0.998,0
3,9.756,1.09,77.293,1.029,-2.018,0,1.377,77.444,5.861,0.964,0
-4.5,28.571,1.106,98.429,0.959,1.501,0,1.523,94.056,5.341,1.193,0
0,12.821,0.976,73.385,0.998,-1.395,0,1.651,60.611,5.236,1.29,0
3,5.263,0.984,75.368,0.994,-1.835,0,1.522,77.333,6.182,1.086,0
2.5,9.091,0.969,86.909,0.984,0.228,0,1.502,85.833,5.919,1.447,0
-3,15.789,1.015,84.105,0.987,-1.716,0,1.606,78.5,5.759,1.286,0
-1,18.182,1.078,89.273,1.015,-0.991,0,2.637,89.273,6.132,1.207,0
-1.5,21.429,1.209,69.071,1.039,-1.399,0,1.924,69.071,6.284,1.002,0
0,17.391,1.156,72,1.016,-2.56,0,1.437,78.611,5.407,1.125,0
-10,28.571,1.155,85.429,0.985,-1.335,1,1.576,86.889,6.222,1.217,0
-1,12.5,0.947,85,0.995,-0.54,0,1.912,85,6.339,1.264,0
0.5,13.534,0.97,73.361,0.986,-1.532,0,1.935,70.889,4.442,1.198,0
1,10.87,0.938,83.283,0.973,-1.899,0,2.154,78.833,5.67,1.143,0
3,14.035,1.019,80.807,1.014,-2.121,0,2.167,77.389,6.389,1.106,0
0,11.765,0.949,74.324,0.973,-2.217,0,2.11,66.278,5.32,1.138,0
-2,20,1.06,92.08,0.992,-1.972,0,1.869,94.444,6.098,1.229,0
0,11.111,1.078,83.815,1.033,0.086,0,2.114,78.944,5.392,1.124,0
2,8.824,0.884,76,0.973,-1.341,0,2.141,76.722,5.424,1.17,0
4,10.938,1.087,75.063,1.008,-1.369,0,2.23,74.889,4.678,1.029,0
0,0,0.823,85.867,0.965,-2.043,0,2.285,85.867,5.809,1.203,0
0.5,21.875,1.161,79.969,1.027,0.428,0,2.083,80.222,5.733,1.39,0
-1.5,20,1.096,88.8,0.945,0.449,0,2.433,88.8,5.147,1.333,0
-3,21.053,1.071,84.895,0.965,-1.939,0,2.041,84.056,6.265,1.078,0
0,11.111,1.085,80.083,1.008,-1.039,0,2.107,81.111,6.323,1.075,0
1,8,0.94,72.16,0.992,-2.345,0,2.215,68.056,5.657,1.436,0
7,11.65,1.04,74.262,1.014,-0.532,0,2.315,70.444,6.098,1.02,0
-0.5,12.5,1.127,81.438,1.021,-1.108,0,2.505,81.438,6.771,1.05,0
0,16.667,1.071,72.146,1.01,-2.763,0,2.368,69.889,6.373,1.09,0
4,6.452,0.961,82.516,0.983,-2.392,0,2.402,87.111,6.045,1.321,0
-1.5,20.69,1.102,83.31,1.013,-1.661,0,2.644,78.111,6.077,1.178,0
0.5,13.514,1.012,74.027,1.011,-1.952,0,2.811,76.056,5.954,1.395,0
1,12.5,1.021,70.925,1.019,-3.062,0,2.801,67.111,7.008,1.194,0
1,4.545,0.908,61.909,1.012,-2.705,0,2.772,63.5,5.758,1.008,0
0,14.286,1.015,73.029,1.025,-0.878,0,3.054,75.056,6.084,1.296,0
0,10.256,1.054,77.795,1.039,-2.831,0,3.19,85.056,6.701,1.105,0
-7.5,20,1.056,78.4,1.001,-0.768,0,3.285,75.667,6.651,1.407,0
2.5,0,0.847,75.118,0.976,-0.885,0,3.448,75.118,4.914,1.48,0
1,6.667,1.005,72.533,0.988,-2.511,0,3.761,72.533,6.056,1.062,0
2.5,7.143,0.954,82.857,0.992,-3.99,0,4.316,82.857,5.893,1.088,0
1,10.811,0.89,84.973,0.961,-3.352,0,3.357,84,5.569,1.348,0
-6,22.222,1.061,81.833,0.987,-1.344,0,3.295,87.833,5.626,1.51,0
5,0,0.863,66.786,1.044,-3.182,0,4.727,66.786,6.036,1.338,0
-3,25,1.096,85.375,0.974,-1.241,0,4.049,85.375,5.396,1.125,0
-1.5,19.231,1.115,78.615,0.989,-1.659,0,3.765,76.333,5.906,1.313,0
-1,18.75,1.115,82.438,1.01,-0.808,0,4.024,82.438,6.909,1.157,0
-6,16.667,1.129,79.643,1.04,-0.999,0,3.719,71.833,6.583,0.995,0
1.5,12.5,1.056,74.75,0.999,-0.153,0,3.638,66.833,5.501,1.082,0
-3,17.778,1.045,79.111,1.019,-0.149,0,3.495,80.667,5.509,1.193,0
-2,17.647,1.222,88.941,1.009,-3.076,0,3.579,88.941,5.653,1.024,0
6.5,8.163,0.93,73.714,1.022,-2.06,0,3.517,69.167,5.574,1.103,0
0.5,9.859,0.993,77.254,1.015,-1.226,0,3.29,83.722,5.983,1.043,0
0,14.894,1.006,70.702,1.001,-0.054,0,3.446,65.056,5.876,1.126,0
2,10.526,0.998,75.579,0.992,-2.258,0,3.202,76.5,6.773,1.317,0
-1.5,12.245,0.948,83.673,0.97,-0.83,0,3.192,80.444,6.726,1.232,0
2,25,1.107,69,1.018,-3.178,0,3.333,72.222,7.018,1.012,0
0,14.286,1.149,70.429,1.036,-1.736,0,4.087,70.429,6.13,1.065,0
-1.5,13.636,1.072,79.318,1.003,-1.786,0,3.193,78.222,5.324,1.058,0
-5,16.667,1.021,86.521,0.981,-2.562,0,3.418,86.389,5.688,1.081,0
3.5,12.5,1.019,84.45,0.998,-1.409,0,3.493,87,6.046,0.952,0
-2,25,1.129,83.429,0.994,-0.392,0,3.906,81.333,6.091,1.119,0
3,12.5,1.012,71.531,1,-4.001,0,4.1,66.444,5.969,1.255,0
-2,29.412,1.192,83.118,1,0.201,0,4.513,83.118,6.051,1.138,0
-6.5,26.471,1.138,80.706,0.99,-1.656,0,4.568,79.556,5.184,1.238,0
3.5,11.111,0.982,71.733,0.975,-2.2,0,4.427,69.667,5.656,1.238,0
0,4.762,0.863,84.952,0.973,-2.668,0,4.53,82.278,6.4,1.145,0
1,0,0.773,76.636,0.998,-1.522,0,7.135,76.636,6.846,1.217,0
-0.5,10.526,0.894,79.368,0.973,-1.662,0,4.611,78.556,5.564,1.363,0
-3,19.231,1.052,77.077,1.004,-0.843,0,4.646,79.111,5.486,1.367,0
-2.5,18.75,0.993,82,0.97,-2.71,0,4.545,75.444,5.046,1.178,0
1,17.143,1.076,78.2,0.993,-1.727,0,4.256,71.278,6.088,1.275,0
0,0,0.924,82.278,0.946,-3.021,0,4.031,82.278,5.784,1.086,0
0,12.245,1.025,83.571,0.987,-2.02,0,4.266,86.556,5.549,1.069,0
-1,20,1.071,71,0.958,-1.013,0,5.068,71,6.463,1.015,0
1,10.526,0.998,80.526,0.988,-2.425,0,4.279,79.444,5.936,1.124,0
2.5,8.333,1.008,62,1.051,-2.258,0,6.613,62,5.975,1.199,0
-2,17.143,1.095,70.686,0.996,-1.354,0,4.608,60.778,6.974,1.247,0
-8,27.5,1.186,87.575,1.014,-0.077,0,4.713,82.944,6.349,1.141,0
-2,13.333,1.095,92.133,0.98,-1.484,0,5.574,92.133,6.349,1.098,0
-1.5,11.429,0.968,73.657,0.993,-0.629,0,4.786,75.389,5.732,1.246,0
-6.5,14.159,1.115,81.124,1.008,-1.159,0,4.772,78,5.927,1.028,0
0.5,12.5,1.003,78.484,0.994,-2.214,0,4.675,75.611,6.043,0.986,0
-2,23.529,1.084,88.941,1,1.851,0,4.982,88.941,5.334,1.202,0
0,12,1.042,79.72,1.005,-2.66,0,4.593,79.056,6.546,1.014,0
-2,25,1.102,80.417,0.979,-1.282,0,7.046,80.417,5.904,1.28,0
-1.5,13.953,1.026,82.977,0.978,-1.251,0,5.02,81.056,6.148,1.098,0
-3,15.942,1.042,83.783,0.992,-2.645,0,4.881,79.389,5.963,0.904,0
-1.5,11.667,1.013,84.533,1,-1.381,0,4.862,75.5,6.266,1.298,0
-0.5,14.583,0.977,75.188,0.98,-2.633,0,4.727,74.722,5.684,1.153,0
-0.5,22.222,1.157,86.111,1.02,1.451,0,4.932,86.111,5.794,1.264,0
-3.5,20.833,1.19,93.875,1.002,-0.715,0,4.936,98.444,6.189,1.279,0
-1,27.273,1.315,69.182,1.041,-3.73,0,7.977,69.182,5.672,0.957,0
0,12.5,1.043,75.75,0.97,-2.24,0,5.447,75.75,6.217,1.318,0
-1,5.556,1.002,68.778,0.982,-0.846,0,4.811,68.778,5.153,1.365,0
-1,25,1.176,76.7,1.001,-2.618,0,5.217,69.333,6.409,0.982,0
-3,27.273,1.151,101.682,0.995,0.435,0,4.897,98.333,5.926,1.212,0
0.5,4.545,0.905,71.091,0.987,-2.392,0,4.977,67.333,6.174,1.096,0
1,8.654,1.062,82.74,1.008,-1.875,0,4.962,70.056,6.381,0.846,0
3,2.941,0.989,79.853,0.998,-1.367,0,4.808,71.556,6.047,1.048,0
0.5,11.111,0.98,80.267,0.978,-2.623,0,4.792,82.167,5.445,1.197,0
1.5,12.5,1.054,74.188,1.026,-1.964,0,5.495,74.188,5.528,1.172,0
2,11.111,0.904,72.511,0.961,-0.386,0,5.049,64.556,4.886,1.217,0
-1,11.111,1.077,89.556,0.989,-0.362,0,4.923,89.556,5.663,1.128,0
-2,11.765,0.908,78.941,0.99,-1.121,0,5.241,78.941,5.181,1.193,0
3,0,0.948,70.846,1.036,-0.004,0,6.764,70.846,5.788,1.139,0
1,0,0.914,87.083,0.996,-1.137,0,6.923,87.083,5.513,1.26,0
0,15.385,0.932,62.538,0.981,-1.397,0,6.192,62.538,5.752,1.51,0
-3.5,24,1.121,69.32,1.011,0.416,0,4.776,67.667,5.248,1.075,0
7.5,5,1.042,74.25,1.031,-1.915,0,4.795,78.889,4.848,1.049,0
2.5,15.873,1.116,74.73,1.014,-1.545,0,4.848,76.111,5.466,1.162,0
-1,11.392,0.988,71.063,0.993,-1.045,0,4.803,60.278,5.584,1.168,0
-1,14.286,1.042,69.286,1.005,-1.232,0,6.131,69.286,6.149,1.16,0
0,10.256,1.033,74.026,1.013,-2.704,0,4.752,65.889,6.651,1.098,0
3.5,0,1.022,75.556,1.019,-2.301,0,4.898,75.556,5.388,1.243,0
3,3.226,0.93,74.581,1.019,-2.533,0,5.067,69.833,5.826,1.177,0
5,4.762,0.856,70.667,0.975,-0.758,0,4.969,72.167,5.197,1.272,0
6,8.065,1.056,80.952,1.007,-2.66,0,5.114,77.278,5.88,1.309,0
-2,16,0.959,72.92,0.955,-1.498,0,5.11,76.889,5.672,1.325,0
2,6.897,0.964,85.414,1.005,-2.825,0,5.091,82,5.664,1.227,0
2,5.405,0.921,70.054,0.988,-1.985,0,5.117,63,6.246,1.268,0
-5,33.333,1.451,93.4,0.998,0.558,0,5.923,93.4,5.962,1.068,0
-1,26.316,1.121,86.421,0.989,-0.126,0,4.987,84.556,6.258,1.203,0
-1,15.217,1.079,71.37,1.029,-1.624,0,4.918,66.167,4.846,1.227,0
-6,44.444,1.253,92.167,0.984,0.697,0,4.665,92.167,6.338,1.204,0
-0.5,16.129,1.039,81.29,0.987,-1.884,0,4.918,81.056,6.387,1.204,0
-1.5,10,0.979,87.425,0.98,-2.425,0,4.884,82.833,5.874,1.144,0
0,10.714,0.993,81.714,0.995,-1.995,0,4.99,83.167,5.904,1.281,0
-1,11.538,0.891,69.346,0.98,-2.023,0,4.764,63,5.794,1.283,0
3,8.696,1.03,77.565,1.023,-1.442,0,4.814,72.889,5.553,1.263,0
1.5,13.636,0.981,70.091,0.981,-1.412,0,4.561,70.944,5.887,1.268,0
1.5,5.556,0.93,70.778,1.017,-1.864,0,4.325,70.778,6.143,1.136,0
-3,26.316,1.059,98.105,0.979,-0.117,0,4.366,96.889,6.241,1.318,0
-3,18.462,1.126,79.938,0.998,-1.421,0,4.429,79.056,5.792,1.013,0
6,11.111,1.032,80.556,1.025,-2.559,0,4.477,87.833,6.221,1.186,0
2,7.143,1.085,76.071,1.003,-3.322,0,4.504,76.222,6.175,1.216,0
0,19.231,1.135,84.577,1.009,-2.324,0,4.595,83.111,6.199,1.001,0
-3.5,11.702,1.088,78.362,1.014,-0.664,0,4.834,74.889,5.846,1.018,0
1.5,15.909,1.041,84.205,1.006,-2.827,0,4.813,83.5,6.686,1.187,0
0,14.286,0.974,86.571,0.972,-3.856,0,5.882,86.571,6.176,0.963,0
0.5,8.889,1,75.2,1.002,-3.148,0,4.634,75.278,6.598,1.299,0
1.5,15.385,1.101,83.077,1.036,0.142,0,6.059,83.077,4.893,1.438,0
1.5,12,1.045,83.4,0.996,-2.298,0,4.389,87.111,6.007,0.984,0
1,16.667,1.088,64.5,1.041,0.186,0,6.49,64.5,6.063,1.38,0
1,6.452,0.999,71.71,0.993,-2.068,0,4.392,73.111,5.844,1.094,0
-1.5,11.429,1.029,78.029,1.004,-2.23,0,4.277,76.778,5.445,1.1,0
-2.5,15.152,1.029,88.515,1.046,1.029,0,4.239,84.611,5.642,1.278,0
3,0,0.864,71.688,1.019,-4.432,0,4.379,71.688,6.734,1.185,0
-0.5,11.111,1.007,72.556,0.999,-1.548,0,4.164,71.278,6.297,1.251,0
0,18.182,1.096,86.364,1.003,-3.225,0,6.144,86.364,6.648,1.089,0
3.5,3.846,0.964,74.115,1.004,-3.507,0,3.9,78,6.311,1.095,0
-3,26.667,1.093,70.4,1.001,-2.263,0,4.339,70.4,6.899,1.141,0
2.5,13.333,0.993,69.3,1.005,-0.491,0,3.677,71.167,5.672,1.319,0
0.5,7.5,1.071,70.175,1.005,-2.023,0,3.854,62.111,5.912,1.146,0
1,6.667,1.119,75.267,0.986,0.972,0,4.737,75.267,4.763,1.038,0
0,14.286,1.093,76.5,1.002,-2.004,0,5.095,76.5,6.138,1.176,0
1,9.524,0.901,64.333,1.004,-0.495,0,4.162,61.944,6.438,1.543,0
-3,33.333,1.11,91.167,0.975,-2.536,0,5.795,91.167,6.667,1.127,0
2.5,7.692,1.146,71.923,1,-2.238,0,5.438,71.923,4.928,1.208,0
1.5,11.111,1.067,75.167,1.043,-1.647,0,4.146,75.722,6.237,1.077,0
2,4.545,0.886,72.409,0.974,-2.255,0,4.015,73.5,6.487,1.359,0
-0.5,13.953,1.099,72.512,1.039,-0.44,0,4.082,70.667,6.063,1.377,0
2,6.25,0.919,70,0.971,-0.813,0,4.527,70,5.65,1.181,0
-2,20,1.043,78.533,0.97,-1.051,0,4.206,79.167,5.925,1.312,0
1,10.526,0.964,72.421,1.011,-2.78,0,4.204,70.944,6.437,1.061,0
1,14.286,1.014,67.643,1.009,-4.326,0,5.074,67.643,6.636,1.052,0
0,18.182,1.011,82.091,0.998,-1.501,0,4.088,78.778,5.77,1.22,0
3,3.333,0.971,81.367,1.014,-3.316,0,4.192,82.333,5.698,0.984,0
-1,19.444,1.118,79.639,0.985,-1.189,0,4.328,77.278,5.79,1,0
2,9.091,0.979,70.255,0.992,-2.44,0,4.445,73.333,5.527,1.104,0
0,7.692,0.976,72.962,0.979,-1.857,1,4.252,79.889,5.365,1.474,0
3,12.195,0.948,84.634,0.998,-2.47,0,4.461,78.222,6.116,1.068,0
2,7.937,1.003,78.603,0.993,-2.51,0,4.231,81.444,6.616,0.998,0
-6.5,16.216,1.041,82.716,0.965,-1.877,0,4.174,69.944,5.452,1.289,0
-3,28.571,1.143,81.905,1,-1.258,0,4.221,81.889,6.353,1.168,0
4.5,5,1.084,72.6,1.039,-1.737,0,4.025,71.889,6.448,1.207,0
-4,26.316,1.107,89.737,0.991,0.116,0,4.171,88.833,5.709,1.174,0
1.5,3.571,0.998,80.536,0.988,-1.856,0,3.876,84.111,5.394,1.005,0
-3.5,17.391,1.041,81.826,0.985,-2.433,0,3.926,68.944,5.489,1.282,0
0,9.524,1.097,75.524,1.04,-1.429,1,3.851,74.833,6.619,1.14,0
2,20,1.15,87.6,1.021,-1.559,0,4.5,87.6,6.277,1.085,0
0.5,4.762,0.914,81.905,1.011,-2.323,0,3.796,76.889,5.985,1.252,0
-1,24.39,1.121,81.634,0.988,-2.147,0,4.028,80.556,5.504,1.244,0
-2,23.077,1.155,90.538,0.999,-3.75,0,5.279,90.538,5.855,1.103,0
-1,17.241,1.086,86.034,1.017,0.031,0,3.846,88.833,5.813,1.15,0
-2,23.529,1.12,79.412,1.03,-1.105,0,4.026,79.412,6.222,1.33,0
5,0,0.918,73.375,1.007,-5.924,0,4.633,73.375,6.726,0.985,0
-8,10.615,1.019,87.397,1.029,-1.073,0,4.232,82.667,6.383,1.282,0
0,20,1.166,76.267,0.997,-2.379,0,4.093,69.444,6.458,0.9,0
5,0,0.85,74.231,1.022,-2.953,0,4.033,83.389,5.576,1.086,0
0.5,14.286,1.001,81.939,0.982,-2.969,0,4.033,82.056,6.292,1.066,0
3.5,14.286,1.009,72.786,1.023,-0.221,0,3.961,68.444,5.064,1.072,0
2,4,0.873,69.4,0.992,-1.834,0,3.939,71.944,5.684,1.135,0
3,13.889,0.956,71.889,0.977,-2.48,0,4.215,66.611,4.805,1.184,0
-1.5,25,1.165,85.611,1.012,-0.228,0,4.189,96.722,5.634,1.249,0
-1.5,15,1.008,84.15,0.967,-0.576,0,4.016,85.222,5.788,1.183,0
-3.5,27.586,1.141,72.621,0.994,-1.318,0,4.007,78.722,5.202,1.042,0
-3.5,14.286,1.112,79.786,1.013,-0.713,0,3.912,76.944,5.723,1.184,0
0,23.404,1.184,86.596,0.989,-1.313,0,4.025,87.111,6.197,1.137,0
-4,30.769,1.079,86.077,0.984,0.281,0,5.34,86.077,5.739,1.273,0
-2,16.667,1.113,76.778,1.052,-0.227,0,3.905,79.5,5.86,1.215,0
1,9.091,1.043,83.182,1.037,-2.222,0,6.317,83.182,5.646,1.172,0
0,13.333,1.107,70.067,1.094,-1.322,0,4.886,70.067,5.79,1.175,0
2,3.571,0.925,66.214,1.011,-1.579,0,4.155,58.944,4.988,1.545,0
-2,12.5,1.095,74.844,1.027,-3.02,0,4.465,72,6.895,1.048,0
1,9.091,0.988,87.727,1.003,-3.678,0,7.215,87.727,5.699,1.231,0
-2,20.833,1.21,80.125,0.988,-1.372,0,4.429,81.833,5.26,1.001,0
-1,17.647,1.129,74.353,1.023,-1.693,0,4.574,74.353,6.091,1.113,0
1.5,16.667,1.039,71.467,0.981,-3.002,0,4.358,74.889,6.509,1.095,0
-1,14.286,1.063,69.095,1.003,-0.321,0,4.38,71.389,5.505,1.028,0
0,16.667,1.049,79.444,1.038,-2.168,0,4.389,79.444,6.214,1.313,0
0,7.143,1.032,87.143,1.013,-2.552,0,4.574,79.889,6.038,1.125,0
1.5,0,0.931,60.333,0.988,-2.314,0,5.156,60.333,5.914,1.021,0
-2.5,13.043,1.082,81.174,0.979,-0.008,0,4.45,81.444,4.857,1.15,0
6.5,9.091,1.03,78.121,1.003,-2.451,0,4.574,78.778,5.235,1.496,0
3.5,9.091,0.974,71.182,1.018,-0.736,0,4.632,72.833,6.527,1.223,0
-2,18.182,1.156,82.227,0.999,-0.896,0,4.707,83.278,6.401,0.986,0
-1.5,17.5,1.044,77.225,0.999,-1.744,0,5.099,68.444,6.622,1.134,0
-4,27.778,1.269,94.889,0.991,-1.921,0,4.883,94.889,6.406,0.875,0
1.5,10,0.947,81.425,1,-1.457,0,4.986,87.722,6.32,1.127,0
0,11.111,0.958,91.667,1.01,-3.251,0,5.237,91.667,5.975,1.227,0
9.5,5.797,0.919,73.638,1.016,-2.676,0,5.344,72.389,5.5,1.018,0
-1,16.667,1.064,95.25,0.995,-2.483,0,7.399,95.25,6.092,1.311,0
-3,17.647,1.063,71.588,0.993,-1.404,0,5.365,66.222,6.776,1.03,0
-0.5,15.625,1.084,74.375,0.995,-1.485,0,5.454,79.778,5.862,1.213,0
0,23.529,1.114,84.588,1.007,-2.577,0,5.778,84.588,6.405,1.182,0
-1,18.75,1.064,77.313,1.02,-1.357,0,6.249,77.313,7.324,1.153,0
1,14.286,0.997,75.629,1.026,-0.848,0,5.747,75.611,6.02,1.274,0
-2,14.286,1.019,77.347,1.005,-1.417,0,5.827,61.778,5.876,1.077,0
-4,35.714,1.328,85.821,1.015,-0.601,0,5.713,85.056,6.545,1.126,0
1,11.765,1.091,67.5,1.017,-2.892,0,5.741,63.833,5.619,0.997,0
3,7.407,0.944,72.778,1.031,-1.927,0,5.746,68.056,6.153,1.194,0
-3.5,18.605,1.074,79.047,1.007,-1.213,0,5.694,78.444,6.039,1.242,0
-3,25,1.282,86.917,0.991,-2.564,0,8.203,86.917,6.291,0.961,0
1,24.138,1.191,77.069,1.015,-0.747,0,5.351,78.778,6.881,1.344,0
6,6.349,1.046,72.54,1.034,-1.466,0,5.398,67.778,6.18,1.317,0
2,7.143,0.976,69.5,1.03,-3.599,0,6.249,69.5,6.316,1.137,0
-4,25,1.14,78.344,1.023,-1.693,0,4.942,79.889,6.775,0.957,0
-1.5,18.75,1.099,78.156,0.998,-0.686,0,5.015,83.611,6.098,1.028,0
0,3.333,0.914,99,0.994,-3.458,0,5.055,102.667,5.059,1.466,0
0,8.163,0.852,87.694,0.959,-2.969,0,5.137,79.444,5.664,1.157,0
-0.5,25,1.187,77.827,1.021,-1.764,0,5.807,79.5,5.399,1.221,0
0,10,0.932,83.25,1.003,-1,0,5.926,83.611,5.347,1.319,0
0.5,6.25,1.059,76.375,0.969,-3.689,0,6.596,76.375,4.601,1.3,0
1,14.286,1.06,74.762,1.033,-0.893,0,5.906,70.5,5.601,1.232,0
1.5,8.333,0.992,74.139,1.009,-1.474,0,5.965,70.667,6.032,1.491,0
-1.5,12.5,1.085,81.125,0.986,-1.959,0,5.917,80.556,6.509,1.153,0
0,12.5,1.093,88,0.991,-3.057,0,6.184,81.333,6.732,1.115,0
1,5,1.033,74.75,0.998,-0.237,0,6.092,71.944,4.732,1.259,0
4.5,0,0.869,67.552,0.976,-3.859,1,6.455,63.667,7.541,1.123,0
-1,12.5,1.016,68.438,1,-1.031,0,7.338,68.438,5.844,1.104,0
1,6.667,0.947,72.933,0.983,-1.731,0,7.93,72.933,5.515,1.189,0
5,7.407,0.963,65.37,1.003,-3.998,0,6.684,62.111,7.397,0.96,0
2,11.111,1.071,69.667,1.075,-0.571,0,6.551,69.667,6.157,1.227,0
0.5,11.111,1.058,80.259,1.016,-0.853,0,6.933,79.278,5.326,1.092,0
4.5,10.465,1.017,75.93,0.973,-0.817,0,7.085,79.111,5.152,1.183,0
1.5,6.977,1.062,86,1.011,-2.642,0,7.309,87,6.339,1.147,0
3,11.111,0.923,66.222,0.957,-2.608,0,7.176,63.167,5.636,1.367,0
4,6.977,0.994,74.256,1.056,-1.235,0,6.99,70.556,5.824,1.175,0
2.5,13.333,1.069,76.667,1.022,-1.386,0,6.821,76.222,5.866,1.36,0
0,10.811,1.003,94.297,0.963,-0.463,0,6.664,97.056,4.936,1.203,0
4,11.111,0.991,74.222,0.999,-1.907,0,6.623,71.667,6.014,1.091,0
3,0,0.851,70,0.994,-5.802,0,10.821,70,6.153,1.092,0
1,16,1.135,80.52,1.053,-0.186,0,6.643,82.833,6.013,1.128,0
4,0,0.869,74,1.063,-2.689,0,10.868,74,6.265,1.359,0
-4,21.429,1.071,83.893,0.987,-1.065,0,6.605,85.444,5.903,0.957,0
-0.5,11.111,0.952,74.722,0.974,-2.837,0,6.592,74.722,5.941,1.337,0
0,9.434,0.988,74.83,0.988,-1.944,0,6.78,70.5,5.079,1.251,0
3,16.667,0.934,70.167,0.965,-1.898,0,6.565,70.167,5.629,1.494,0
6,10,0.983,71.029,1.016,-1.651,0,6.772,65.5,6.404,1.198,0
-6,25,1.134,94.75,0.991,0.666,0,6.59,89.889,5.629,1.139,0
-5,20,1.156,77.8,1.009,-1.952,0,6.448,80.556,6.866,1.061,0
0,8.333,0.841,85.917,0.993,-0.771,0,9.479,85.917,5.248,1.4,0
-1,18.75,0.976,88.188,1.006,0.74,0,7.118,88.188,5.553,1.359,0
-2,10,1.085,79.7,1.017,0.918,0,6.335,83.222,5.123,1.031,0
-1.5,13.043,0.973,87.826,1.009,-0.994,0,6.357,90.5,5.643,1.321,0
1,10,1.068,87.7,1.013,-0.575,0,6.095,88.444,5.077,1.254,0
-0.5,11.538,0.952,82.192,0.993,-0.803,0,6.187,80.444,5.006,1.324,0
0,5.556,1.109,73.222,1.038,-0.084,0,5.98,73.222,5.264,0.977,0
-5,22.5,1.125,71.35,1.015,-2.313,0,6.098,62,7.141,1.152,0
5.5,7.692,1.007,76.256,0.982,-2.774,0,6.143,83.167,6.119,1.073,0
-2,35.714,1.239,81.571,0.964,-1.322,0,7.613,81.571,6.611,1.012,0
3.5,5.882,0.975,64.735,0.99,-2.533,0,5.979,56.833,4.807,1.76,0
1,9.524,0.905,69.714,0.96,-2.488,0,5.915,69.111,6.222,1.427,0
1,4.762,0.92,77.333,0.97,-3.553,0,5.862,75.5,6.719,1.033,0
0.5,13.333,1.051,70.578,1.013,-0.641,0,6.153,66.944,5.262,1.307,0
-5.5,22.222,1.15,75.139,1.014,-0.884,0,6.097,64.389,5.782,1.16,0
-2,16.25,0.994,87.713,0.961,-0.866,0,5.844,90.222,5.52,1.249,0
-8,22.093,1.092,77.174,0.996,-1.136,0,5.821,80.444,6.363,1.22,0
